Rank,Rikishi,Heya,Shusshin,Birth Date,Height/Weight,Result
M9e,Buyuzan,Musashigawa,Aichi,29.07.1974,181 cm 164 kg,8-7
M9w,Kokkai,Oitekaze,Georgia (old),10.03.1981,188 cm 151 kg,8-7
M10e,Kasuganishiki,Kasugano,Chiba,22.08.1975,187 cm 148.5 kg,5-10
M10w,Kotoryu,Sadogatake,Hyogo,02.03.1972,182.5 cm 140.2 kg,8-7
M11e,Asanowaka,Takasago,Aichi,11.12.1969,176 cm 140 kg,5-10
M11w,Takekaze,Oguruma,Akita,21.06.1979,172 cm 142 kg,9-6
M12e,Toki,Takasago,Chiba,04.07.1974,190.5 cm 172 kg,8-7
M12w,Asasekiryu,Takasago,Mongolia,07.08.1981,184 cm 137.4 kg,13-2 JGS
M13e,Kotonowaka,Sadogatake,Yamagata,15.05.1968,191 cm 176 kg,11-4 K
M13w,Chiyotenzan,Kokonoe,Osaka,06.02.1976,183.5 cm 138 kg,3-12
M14e,Harunoyama,Matsugane,Aichi,02.08.1976,188 cm 177 kg,9-6
M14w,Ushiomaru,Azumazeki,Shizuoka,11.05.1978,176.5 cm 166 kg,7-8
M15e,Futeno,Dewanoumi,Kumamoto,28.08.1980,181 cm 161 kg,7-8
M15w,Toyozakura,Michinoku,Hiroshima,12.03.1974,182 cm 139 kg,6-9
M16e,Wakanoyama,Musashigawa,Wakayama,12.05.1972,178 cm 164 kg,2-13
M16w,Kaiho,Hakkaku,Aomori,17.04.1973,178 cm 125 kg,9-6
M17e,Yotsukasa,Irumagawa,Mie,25.09.1973,177.5 cm 151.5 kg,6-9
Y1e,Asashoryu,Takasago,Mongolia,27.09.1980,184 cm 142.6 kg,14-1 Y
O1e,Chiyotaikai,Kokonoe,Oita,29.04.1976,181.5 cm 155 kg,6-9
O1w,Kaio,Tomozuna,Fukuoka,24.07.1972,184.5 cm 173.5 kg,10-5
O2w,Tochiazuma,Tamanoi,Tokyo,09.11.1976,180 cm 148.5 kg,10-5
S1e,Miyabiyama,Musashigawa,Ibaraki,28.07.1977,188 cm 178 kg,5-10
S1w,Hakuho,Miyagino,Mongolia,11.03.1985,191.5 cm 141 kg,8-7
K1e,Iwakiyama,Sakaigawa,Aomori,02.03.1976,185 cm 174 kg,4-11
K1w,Kotooshu,Sadogatake,Bulgaria,19.02.1983,202 cm 140 kg,4-11
M1e,Kyokutenho,Oshima,Mongolia,13.09.1974,191 cm 150 kg,6-9
M1w,Wakanosato,Naruto,Aomori,10.07.1976,185 cm 153 kg,8-7
M2e,Kotomitsuki,Sadogatake,Aichi,11.04.1976,182 cm 154 kg,9-6
M2w,Kakizoe,Musashigawa,Oita,12.08.1978,177 cm 137 kg,6-9
M3e,Tosanoumi,Isenoumi,Kochi,16.02.1972,186.5 cm 155 kg,10-5
M3w,Hayateumi,Oitekaze,Aomori,05.07.1975,185 cm 118.8 kg,0-0-15
M4e,Kokkai,Oitekaze,Georgia (old),10.03.1981,189.5 cm 156 kg,9-6
M4w,Tochinonada,Kasugano,Ishikawa,26.02.1974,187.5 cm 165 kg,8-7
M5e,Dejima,Musashigawa,Ishikawa,21.03.1974,180.5 cm 160 kg,7-8
M5w,Hokutoriki,Hakkaku,Tochigi,31.10.1977,182.5 cm 153 kg,7-8
M6e,Kyokushuzan,Oshima,Mongolia,08.03.1973,182 cm 143 kg,5-10
M6w,Roho,Otake,Russia,09.03.1980,194 cm 146 kg,11-4
M7e,Jumonji,Michinoku,Aomori,09.06.1976,185 cm 156 kg,7-8
M7w,Tamanoshima,Kataonami,Fukushima,15.09.1977,188 cm 156 kg,12-3 JK
M8e,Shimotori,Tokitsukaze,Niigata,18.03.1978,189.5 cm 148 kg,2-10-3
M8w,Takamisakari,Azumazeki,Aomori,12.05.1976,188 cm 134.1 kg,9-6
M9e,Kotonowaka,Sadogatake,Yamagata,15.05.1968,191 cm 174 kg,8-7
M9w,Asasekiryu,Takasago,Mongolia,07.08.1981,185 cm 140 kg,8-7
M10e,Buyuzan,Musashigawa,Aichi,29.07.1974,180 cm 156 kg,6-9
M10w,Kaiho,Hakkaku,Aomori,17.04.1973,177.5 cm 120 kg,11-4 G
M11e,Kasugao,Kasugayama,Korea,01.07.1977,183 cm 151.5 kg,1-14
M11w,Ama,Ajigawa,Mongolia,14.04.1984,186 cm 112.8 kg,9-6 G
M12e,Takanowaka,Naruto,Nagasaki,02.04.1976,190.5 cm 148 kg,7-8
M12w,Kotoryu,Sadogatake,Hyogo,02.03.1972,183 cm 139 kg,0-4-11
M13e,Toyonoshima,Tokitsukaze,Kochi,29.06.1983,171 cm 123.6 kg,7-8
M13w,Futeno,Dewanoumi,Kumamoto,28.08.1980,180.5 cm 155 kg,8-7
M14e,Kasuganishiki,Kasugano,Chiba,22.08.1975,187 cm 148 kg,1-3-11
M14w,Toyozakura,Michinoku,Hiroshima,12.03.1974,183 cm 140 kg,8-7
M15e,Tamakasuga,Kataonami,Ehime,07.01.1972,182 cm 154 kg,7-8
M15w,Kisenosato,Naruto,Ibaraki,03.07.1986,187.5 cm 155 kg,8-7
M16e,Tokitsuumi,Tokitsukaze,Nagasaki,08.11.1973,183 cm 129 kg,8-7
M16w,Otsukasa,Irumagawa,Hyogo,18.02.1971,175 cm 150 kg,4-11
M17e,Ishide,Hanaregoma,Saitama,13.07.1976,177 cm 121 kg,6-9
M17w,Aminishiki,Ajigawa,Aomori,03.10.1978,184 cm 131 kg,9-6
Y1e,Asashoryu,Takasago,Mongolia,27.09.1980,184 cm 146 kg,13-2 Y
O1e,Tochiazuma,Tamanoi,Tokyo,09.11.1976,180 cm 153.5 kg,12-3
O1w,Kotooshu,Sadogatake,Bulgaria,19.02.1983,204 cm 140.9 kg,9-6
O2e,Chiyotaikai,Kokonoe,Oita,29.04.1976,181 cm 158 kg,9-6
O2w,Kaio,Tomozuna,Fukuoka,24.07.1972,184.5 cm 167.7 kg,8-7
S1e,Hakuho,Miyagino,Mongolia,11.03.1985,192 cm 148.2 kg,13-2 DGS
S1w,Kotomitsuki,Sadogatake,Aichi,11.04.1976,182 cm 156 kg,8-7
K1e,Roho,Otake,Russia,09.03.1980,194 cm 146.5 kg,4-11
K1w,Miyabiyama,Musashigawa,Ibaraki,28.07.1977,188 cm 181.5 kg,10-5
M1e,Tamanoshima,Kataonami,Fukushima,15.09.1977,187 cm 157.4 kg,5-10
M1w,Kokkai,Oitekaze,Georgia (old),10.03.1981,189 cm 165 kg,5-10
M2e,Ama,Ajigawa,Mongolia,14.04.1984,185 cm 113 kg,8-7 G
M2w,Hokutoriki,Hakkaku,Tochigi,31.10.1977,182.5 cm 152.8 kg,1-14
M3e,Aminishiki,Ajigawa,Aomori,03.10.1978,185 cm 129.5 kg,7-8
M3w,Iwakiyama,Sakaigawa,Aomori,02.03.1976,184.5 cm 175 kg,4-11
M4e,Futeno,Dewanoumi,Kumamoto,28.08.1980,180.5 cm 149 kg,6-9
M4w,Dejima,Musashigawa,Ishikawa,21.03.1974,181 cm 160.5 kg,6-9
M5e,Kyokutenho,Oshima,Mongolia,13.09.1974,192 cm 152.4 kg,11-4
M5w,Tokitsuumi,Tokitsukaze,Nagasaki,08.11.1973,183 cm 131.5 kg,2-13
M6e,Kakizoe,Musashigawa,Oita,12.08.1978,177 cm 136 kg,9-6
M6w,Tokitenku,Tokitsukaze,Mongolia,10.09.1979,187 cm 140.3 kg,8-7
M7e,Kisenosato,Naruto,Ibaraki,03.07.1986,186.5 cm 155.5 kg,10-5
M7w,Kasugao,Kasugayama,Korea,01.07.1977,183 cm 153 kg,7-8
M8e,Kotoshogiku,Sadogatake,Fukuoka,30.01.1984,179 cm 150 kg,9-6
M8w,Asasekiryu,Takasago,Mongolia,07.08.1981,185.5 cm 143.5 kg,10-5
M9e,Jumonji,Michinoku,Aomori,09.06.1976,184 cm 153.7 kg,4-11
M9w,Takekaze,Oguruma,Akita,21.06.1979,171 cm 142 kg,9-6
M10e,Tochinohana,Kasugano,Iwate,28.02.1973,184 cm 140 kg,7-8
M10w,Toyonoshima,Tokitsukaze,Kochi,29.06.1983,170 cm 130.4 kg,6-9
M11e,Wakanosato,Naruto,Aomori,10.07.1976,184.5 cm 154.8 kg,11-4
M11w,Takamisakari,Azumazeki,Aomori,12.05.1976,188 cm 133.5 kg,7-8
M12e,Hakurozan,Hatachiyama,Russia,06.02.1982,189 cm 140 kg,9-6
M12w,Tochinonada,Kasugano,Ishikawa,26.02.1974,187 cm 161 kg,8-7
M13e,Kyokushuzan,Oshima,Mongolia,08.03.1973,182 cm 139.2 kg,11-4 K
M13w,Kasuganishiki,Kasugano,Chiba,22.08.1975,188 cm 146 kg,5-10
M14e,Toyozakura,Michinoku,Hiroshima,12.03.1974,183 cm 134.3 kg,4-11
M14w,Kitazakura,Kitanoumi,Hiroshima,15.12.1971,189 cm 173 kg,7-8
M15e,Tamakasuga,Kataonami,Ehime,07.01.1972,182 cm 153.5 kg,9-6
M15w,Otsukasa,Irumagawa,Hyogo,18.02.1971,175 cm 148.4 kg,4-11
M16e,Ushiomaru,Azumazeki,Shizuoka,11.05.1978,176 cm 168 kg,4-11
M16w,Yoshikaze,Oguruma,Oita,19.03.1982,176.5 cm 132.6 kg,8-7
M17e,Buyuzan,Musashigawa,Aichi,29.07.1974,181 cm 164 kg,8-7
Y1e,Asashoryu,Takasago,Mongolia,27.09.1980,184 cm 148 kg,13-2 D
O1e,Chiyotaikai,Kokonoe,Oita,29.04.1976,181 cm 158.5 kg,7-8
O1w,Hakuho,Miyagino,Mongolia,11.03.1985,192 cm 152.9 kg,13-2 Y
O2e,Kotooshu,Sadogatake,Bulgaria,19.02.1983,203 cm 145.5 kg,8-7
O2w,Kaio,Tomozuna,Fukuoka,24.07.1972,184.5 cm 172.7 kg,8-7
O3w,Tochiazuma,Tamanoi,Tokyo,09.11.1976,180 cm 150.2 kg,8-4-3
S1e,Kotomitsuki,Sadogatake,Aichi,11.04.1976,182 cm 154 kg,10-5
S1w,Kotoshogiku,Sadogatake,Fukuoka,30.01.1984,180 cm 150.5 kg,7-8
K1e,Ama,Ajigawa,Mongolia,14.04.1984,186 cm 124 kg,8-7
K1w,Tokitenku,Tokitsukaze,Mongolia,10.09.1979,187 cm 148 kg,7-8
M1e,Kisenosato,Naruto,Ibaraki,03.07.1986,186 cm 160 kg,6-9
M1w,Toyonoshima,Tokitsukaze,Kochi,29.06.1983,170 cm 135.4 kg,8-7
M2e,Kyokutenho,Oshima,Mongolia,13.09.1974,192 cm 155 kg,4-11
M2w,Asasekiryu,Takasago,Mongolia,07.08.1981,184.5 cm 136 kg,4-11
M3e,Miyabiyama,Musashigawa,Ibaraki,28.07.1977,188 cm 181.5 kg,4-4-7
M3w,Kasugao,Kasugayama,Korea,01.07.1977,184 cm 150 kg,5-10
M4e,Futeno,Dewanoumi,Kumamoto,28.08.1980,180.5 cm 152.2 kg,3-12
M4w,Takekaze,Oguruma,Akita,21.06.1979,171 cm 138.5 kg,7-8
M5e,Homasho,Shikoroyama,Yamaguchi,16.04.1981,187 cm 146 kg,11-4 G
M5w,Tamakasuga,Kataonami,Ehime,07.01.1972,182 cm 154.5 kg,4-11
M6e,Takamisakari,Azumazeki,Aomori,12.05.1976,188 cm 135.8 kg,7-8
M6w,Kakizoe,Musashigawa,Oita,12.08.1978,178 cm 138 kg,8-7
M7e,Kokkai,Oitekaze,Georgia (old),10.03.1981,189 cm 153 kg,10-5
M7w,Roho,Otake,Russia,09.03.1980,195 cm 153 kg,7-8
M8e,Dejima,Musashigawa,Ishikawa,21.03.1974,180 cm 156.5 kg,7-8
M8w,Tamanoshima,Kataonami,Fukushima,15.09.1977,187.5 cm 156.8 kg,10-5
M9e,Aminishiki,Ajigawa,Aomori,03.10.1978,185 cm 136 kg,9-6
M9w,Tochinonada,Kasugano,Ishikawa,26.02.1974,187 cm 163 kg,7-8
M10e,Kasuganishiki,Kasugano,Chiba,22.08.1975,188 cm 150.5 kg,4-11
M10w,Tokitsuumi,Tokitsukaze,Nagasaki,08.11.1973,184 cm 132.7 kg,8-7
M11e,Iwakiyama,Sakaigawa,Aomori,02.03.1976,184 cm 172.9 kg,5-10
M11w,Kakuryu,Izutsu,Mongolia,10.08.1985,187 cm 132.4 kg,9-6
M12e,Ushiomaru,Azumazeki,Shizuoka,11.05.1978,176 cm 166.1 kg,6-9
M12w,Yoshikaze,Oguruma,Oita,19.03.1982,176.5 cm 126.5 kg,5-10
M13e,Hakurozan,Kitanoumi,Russia,06.02.1982,189 cm 137 kg,5-10
M13w,Baruto,Onoe,Estonia,05.11.1984,197 cm 174 kg,0-0-15
M14e,Tochiozan,Kasugano,Kochi,09.03.1987,187 cm 143.4 kg,11-4 K
M14w,Tosanoumi,Isenoumi,Kochi,16.02.1972,186 cm 157.3 kg,6-9
M15e,Shimotori,Tokitsukaze,Niigata,18.03.1978,188 cm 146 kg,9-6
M15w,Tochinohana,Kasugano,Iwate,28.02.1973,184.5 cm 137.6 kg,8-7
M16e,Wakanosato,Naruto,Aomori,10.07.1976,184 cm 153.8 kg,11-4
M16w,Jumonji,Michinoku,Aomori,09.06.1976,185 cm 159 kg,4-9-2
Y1e,Hakuho,Miyagino,Mongolia,11.03.1985,192.6 cm 153.2 kg,12-3 J
Y1w,Asashoryu,Takasago,Mongolia,27.09.1980,184 cm 148 kg,13-2 Y
O1e,Kotooshu,Sadogatake,Bulgaria,19.02.1983,203 cm 151 kg,2-7-6
O1w,Kotomitsuki,Sadogatake,Aichi,11.04.1976,182 cm 156 kg,8-7
O2e,Kaio,Tomozuna,Fukuoka,24.07.1972,184 cm 171.3 kg,8-7
O2w,Chiyotaikai,Kokonoe,Oita,29.04.1976,181 cm 155.5 kg,8-7
S1e,Ama,Isegahama,Mongolia,14.04.1984,185 cm 126 kg,8-7
S1w,Kotoshogiku,Sadogatake,Fukuoka,30.01.1984,179.5 cm 158.7 kg,8-7 S
K1e,Kisenosato,Naruto,Ibaraki,03.07.1986,187 cm 167 kg,8-7
K1w,Takekaze,Oguruma,Akita,21.06.1979,171 cm 142 kg,3-12
M1e,Asasekiryu,Takasago,Mongolia,07.08.1981,185 cm 140.5 kg,8-7
M1w,Kakuryu,Izutsu,Mongolia,10.08.1985,187 cm 134.8 kg,6-9
M2e,Aminishiki,Isegahama,Aomori,03.10.1978,185 cm 136 kg,6-9
M2w,Miyabiyama,Musashigawa,Ibaraki,28.07.1977,188 cm 180.1 kg,7-8
M3e,Tokitenku,Tokitsukaze,Mongolia,10.09.1979,186 cm 148.6 kg,7-8
M3w,Toyonoshima,Tokitsukaze,Kochi,29.06.1983,170.5 cm 144.2 kg,6-9
M4e,Wakanoho,Magaki,Russia,08.07.1988,195 cm 156 kg,8-7
M4w,Kyokutenho,Oshima,Mongolia,13.09.1974,191.6 cm 156.4 kg,9-6
M5e,Wakanosato,Naruto,Aomori,10.07.1976,185 cm 156.3 kg,5-10
M5w,Kokkai,Oitekaze,Georgia (old),10.03.1981,189 cm 152.2 kg,12-3 JK
M6e,Roho,Otake,Russia,09.03.1980,192 cm 146 kg,6-9
M6w,Dejima,Musashigawa,Ishikawa,21.03.1974,180 cm 156.7 kg,6-9
M7e,Baruto,Onoe,Estonia,05.11.1984,198.5 cm 172.8 kg,12-3 JK
M7w,Hokutoriki,Hakkaku,Tochigi,31.10.1977,181.5 cm 150 kg,8-7
M8e,Goeido,Sakaigawa,Osaka,06.04.1986,182 cm 140.3 kg,8-7
M8w,Tochinonada,Kasugano,Ishikawa,26.02.1974,187 cm 160 kg,8-7
M9e,Iwakiyama,Sakaigawa,Aomori,02.03.1976,184 cm 171 kg,7-8
M9w,Kasugao,Kasugayama,Korea,01.07.1977,184 cm 148.5 kg,8-7
M10e,Futeno,Dewanoumi,Kumamoto,28.08.1980,180 cm 154 kg,10-5
M10w,Tamakasuga,Kataonami,Ehime,07.01.1972,181.5 cm 151.4 kg,6-9
M11e,Toyohibiki,Sakaigawa,Yamaguchi,16.11.1984,185 cm 166.9 kg,5-10
M11w,Takamisakari,Azumazeki,Aomori,12.05.1976,188 cm 138 kg,10-5
M12e,Tochiozan,Kasugano,Kochi,09.03.1987,189 cm 147.1 kg,11-4 G
M12w,Yoshikaze,Oguruma,Oita,19.03.1982,178 cm 128.8 kg,6-9
M13e,Homasho,Shikoroyama,Yamaguchi,16.04.1981,186 cm 143.3 kg,9-6
M13w,Ichihara,Kise,Aichi,16.08.1984,182 cm 182.5 kg,0-2-13
M14e,Kaiho,Hakkaku,Aomori,17.04.1973,177 cm 122 kg,4-11
M14w,Kakizoe,Musashigawa,Oita,12.08.1978,176 cm 132.5 kg,8-7
M15e,Wakakirin,Oguruma,Hyogo,21.09.1983,186.5 cm 133 kg,6-9
M15w,Sakaizawa,Onoe,Saitama,11.04.1983,189 cm 162.5 kg,3-5-7
M16e,Otsukasa,Irumagawa,Hyogo,18.02.1971,175 cm 147.1 kg,5-10
M16w,Ryuo,Miyagino,Mongolia,11.03.1983,176 cm 145.1 kg,5-10
Y1e,Asashoryu,Takasago,Mongolia,27.09.1980,184 cm 148 kg,11-4 J
Y1w,Hakuho,Miyagino,Mongolia,11.03.1985,191.5 cm 152.2 kg,15-0 Y
O1e,Kotooshu,Sadogatake,Bulgaria,19.02.1983,203 cm 154.9 kg,10-5
O1w,Chiyotaikai,Kokonoe,Oita,29.04.1976,181 cm 154.1 kg,2-13
O2e,Kaio,Tomozuna,Fukuoka,24.07.1972,184 cm 171.3 kg,8-7
O2w,Harumafuji,Isegahama,Mongolia,14.04.1984,185 cm 126 kg,10-5
O3e,Kotomitsuki,Sadogatake,Aichi,11.04.1976,182 cm 156 kg,8-7
S1e,Baruto,Onoe,Estonia,05.11.1984,198 cm 177.9 kg,8-7
S1w,Kisenosato,Naruto,Ibaraki,03.07.1986,188 cm 171.2 kg,5-10
K1e,Goeido,Sakaigawa,Osaka,06.04.1986,182 cm 148.5 kg,9-6
K1w,Kyokutenho,Oshima,Mongolia,13.09.1974,191.5 cm 158.2 kg,6-9
M1e,Hokutoriki,Hakkaku,Tochigi,31.10.1977,182 cm 150.8 kg,2-13
M1w,Kakuryu,Izutsu,Mongolia,10.08.1985,187 cm 136.6 kg,10-5 G
M2e,Kotoshogiku,Sadogatake,Fukuoka,30.01.1984,180 cm 162.8 kg,6-9
M2w,Tochiozan,Kasugano,Kochi,09.03.1987,189.5 cm 147 kg,8-7
M3e,Miyabiyama,Musashigawa,Ibaraki,28.07.1977,187 cm 183 kg,4-11
M3w,Tokitenku,Tokitsukaze,Mongolia,10.09.1979,186 cm 142.8 kg,5-10
M4e,Takekaze,Oguruma,Akita,21.06.1979,171 cm 142 kg,8-7
M4w,Yoshikaze,Oguruma,Oita,19.03.1982,178 cm 134.8 kg,7-8
M5e,Wakanosato,Naruto,Aomori,10.07.1976,185 cm 163.3 kg,6-6-3
M5w,Aminishiki,Isegahama,Aomori,03.10.1978,185 cm 143.6 kg,9-6
M6e,Tamanoshima,Kataonami,Fukushima,15.09.1977,187 cm 164.1 kg,8-7
M6w,Toyonoshima,Tokitsukaze,Kochi,29.06.1983,170.5 cm 143.2 kg,8-7
M7e,Homasho,Shikoroyama,Yamaguchi,16.04.1981,187 cm 150.4 kg,11-4 JK
M7w,Takamisakari,Azumazeki,Aomori,12.05.1976,187.5 cm 141.7 kg,6-9
M8e,Tochinonada,Kasugano,Ishikawa,26.02.1974,187.5 cm 164.2 kg,8-7
M8w,Kokkai,Oitekaze,Georgia (old),10.03.1981,189.5 cm 153.9 kg,5-10
M9e,Dejima,Musashigawa,Ishikawa,21.03.1974,180 cm 160.3 kg,6-9
M9w,Futeno,Dewanoumi,Kumamoto,28.08.1980,180.5 cm 157.2 kg,7-8
M10e,Iwakiyama,Sakaigawa,Aomori,02.03.1976,184 cm 177 kg,8-7
M10w,Tochinoshin,Kasugano,Georgia (old),13.10.1987,191.5 cm 153.7 kg,6-9
M11e,Asasekiryu,Takasago,Mongolia,07.08.1981,185 cm 140.5 kg,9-6
M11w,Aran,Mihogaseki,Russia,31.01.1984,187 cm 144 kg,10-5
M12e,Kakizoe,Musashigawa,Oita,12.08.1978,177 cm 137.8 kg,7-8
M12w,Shotenro,Musashigawa,Mongolia,31.01.1982,189 cm 147 kg,7-8
M13e,Chiyohakuho,Kokonoe,Kumamoto,21.04.1983,181.5 cm 135 kg,10-5
M13w,Yamamotoyama,Onoe,Saitama,08.05.1984,190 cm 251.5 kg,8-7
M14e,Tamawashi,Kataonami,Mongolia,16.11.1984,190 cm 155.4 kg,9-6
M14w,Shimotori,Tokitsukaze,Niigata,18.03.1978,188 cm 142 kg,8-7
M15e,Tosanoumi,Isenoumi,Kochi,16.02.1972,186 cm 154.2 kg,4-11
M15w,Kimurayama,Kasugano,Wakayama,13.07.1981,182 cm 164 kg,7-8
M16e,Toyozakura,Michinoku,Hiroshima,12.03.1974,182.5 cm 134.1 kg,5-10
Y1e,Hakuho,Miyagino,Mongolia,11.03.1985,192 cm 153.8 kg,15-0 Y
O1e,Harumafuji,Isegahama,Mongolia,14.04.1984,185 cm 129.1 kg,10-5
O1w,Kotooshu,Sadogatake,Bulgaria,19.02.1983,203 cm 150.1 kg,10-5
O2e,Kaio,Tomozuna,Fukuoka,24.07.1972,184.5 cm 173 kg,8-7
O2w,Kotomitsuki,Sadogatake,Aichi,11.04.1976,182 cm 156 kg,9-6
S1e,Baruto,Onoe,Estonia,05.11.1984,197.5 cm 186.8 kg,14-1 JGK
S1w,Toyonoshima,Tokitsukaze,Kochi,29.06.1983,171 cm 148.8 kg,6-9
K1e,Kisenosato,Naruto,Ibaraki,03.07.1986,188.5 cm 167.1 kg,9-6
K1w,Aminishiki,Isegahama,Aomori,03.10.1978,185 cm 146.6 kg,8-7
M1e,Kakuryu,Izutsu,Mongolia,10.08.1985,186 cm 139.5 kg,6-9
M1w,Wakanosato,Naruto,Aomori,10.07.1976,183.5 cm 156.6 kg,6-9
M2e,Kyokutenho,Oshima,Mongolia,13.09.1974,191 cm 159 kg,3-12
M2w,Aran,Mihogaseki,Russia,31.01.1984,187 cm 154.4 kg,1-14
M3e,Goeido,Sakaigawa,Osaka,06.04.1986,183 cm 149 kg,2-4-9
M3w,Kotoshogiku,Sadogatake,Fukuoka,30.01.1984,180 cm 172.4 kg,10-5
M4e,Tamawashi,Kataonami,Mongolia,16.11.1984,190 cm 157.2 kg,5-10
M4w,Tosayutaka,Tokitsukaze,Kochi,10.03.1985,179 cm 141.5 kg,3-12
M5e,Toyohibiki,Sakaigawa,Yamaguchi,16.11.1984,184 cm 169.5 kg,4-11
M5w,Homasho,Shikoroyama,Yamaguchi,16.04.1981,185 cm 149.6 kg,9-6
M6e,Tochiozan,Kasugano,Kochi,09.03.1987,188 cm 150.6 kg,11-4
M6w,Tochinoshin,Kasugano,Georgia (old),13.10.1987,191.5 cm 159 kg,9-6
M7e,Miyabiyama,Musashigawa,Ibaraki,28.07.1977,186 cm 182.2 kg,10-5
M7w,Kakizoe,Musashigawa,Oita,12.08.1978,176.5 cm 138.6 kg,7-8
M8e,Iwakiyama,Sakaigawa,Aomori,02.03.1976,183.5 cm 171.5 kg,8-7
M8w,Takekaze,Oguruma,Akita,21.06.1979,171.5 cm 142.3 kg,5-10
M9e,Hakuba,Michinoku,Mongolia,05.05.1983,186 cm 126.2 kg,8-7
M9w,Yoshikaze,Oguruma,Oita,19.03.1982,178 cm 139 kg,5-10
M10e,Kitataiki,Kitanoumi,Tokyo,05.10.1982,184.5 cm 143.8 kg,10-5
M10w,Shimotori,Tokitsukaze,Niigata,18.03.1978,188 cm 140.2 kg,5-10
M11e,Asasekiryu,Takasago,Mongolia,07.08.1981,184.5 cm 149 kg,10-5
M11w,Hokutoriki,Hakkaku,Tochigi,31.10.1977,182 cm 150.9 kg,6-9
M12e,Okinoumi,Hakkaku,Shimane,29.07.1985,190 cm 134.5 kg,8-7
M12w,Takamisakari,Azumazeki,Aomori,12.05.1976,188 cm 142.1 kg,7-8
M13e,Tokitenku,Tokitsukaze,Mongolia,10.09.1979,186 cm 150 kg,10-5
M13w,Tokusegawa,Kiriyama,Mongolia,06.08.1983,190 cm 154.4 kg,8-7
M14e,Kokkai,Oitekaze,Georgia (old),10.03.1981,189 cm 148.7 kg,10-5
M14w,Tamanoshima,Kataonami,Fukushima,15.09.1977,187 cm 164.5 kg,6-9
M15e,Sagatsukasa,Irumagawa,Shizuoka,21.12.1981,166 cm 128.8 kg,6-9
M15w,Mokonami,Tatsunami,Mongolia,05.04.1984,186.5 cm 152 kg,9-6
M16e,Kasugao,Kasugayama,Korea,01.07.1977,183 cm 146.5 kg,5-10
M16w,Bushuyama,Musashigawa,Aomori,21.05.1976,191 cm 172.4 kg,4-11
Y1e,Hakuho,Miyagino,Mongolia,11.03.1985,191 cm 153.5 kg,13-2 Y
O1e,Baruto,Onoe,Estonia,05.11.1984,197 cm 184 kg,10-5
O1w,Harumafuji,Isegahama,Mongolia,14.04.1984,186 cm 128 kg,11-4
O2e,Kisenosato,Naruto,Ibaraki,03.07.1986,188 cm 171 kg,9-6
O2w,Kotooshu,Sadogatake,Bulgaria,19.02.1983,203 cm 154.5 kg,8-7
O3w,Kotoshogiku,Sadogatake,Fukuoka,30.01.1984,179 cm 174 kg,9-6
S1e,Kakuryu,Izutsu,Mongolia,10.08.1985,187 cm 143.5 kg,13-2 DGS
S1w,Aminishiki,Isegahama,Aomori,03.10.1978,185 cm 149 kg,7-8
K1e,Gagamaru,Kitanoumi,Georgia (old),23.02.1987,185 cm 198.7 kg,6-9
K1w,Tochiozan,Kasugano,Kochi,09.03.1987,189 cm 148.5 kg,5-10
M1e,Myogiryu,Sakaigawa,Hyogo,22.10.1986,187 cm 140.2 kg,7-8
M1w,Tochinowaka,Kasugano,Hyogo,06.04.1988,196 cm 179.5 kg,5-10
M2e,Tokitenku,Tokitsukaze,Mongolia,10.09.1979,186 cm 145 kg,3-12
M2w,Yoshikaze,Oguruma,Oita,19.03.1982,176 cm 136 kg,3-10-2
M3e,Kyokutenho,Oshima,Mongolia,13.09.1974,191 cm 158.4 kg,5-10
M3w,Tochinoshin,Kasugano,Georgia (old),13.10.1987,192 cm 158 kg,5-10
M4e,Toyonoshima,Tokitsukaze,Kochi,29.06.1983,169 cm 146.2 kg,11-4 G
M4w,Aran,Mihogaseki,Russia,31.01.1984,187 cm 154.4 kg,9-6
M5e,Wakakoyu,Onomatsu,Chiba,24.02.1984,180 cm 167 kg,7-8
M5w,Homasho,Shikoroyama,Yamaguchi,16.04.1981,186 cm 151 kg,11-4
M6e,Shohozan,Matsugane,Fukuoka,09.02.1984,177 cm 133.6 kg,7-8
M6w,Goeido,Sakaigawa,Osaka,06.04.1986,183 cm 141 kg,12-3 K
M7e,Takayasu,Naruto,Ibaraki,28.02.1990,185 cm 155 kg,10-5
M7w,Toyohibiki,Sakaigawa,Yamaguchi,16.11.1984,185 cm 176.6 kg,9-6
M8e,Chiyonokuni,Kokonoe,Mie,10.07.1990,183 cm 138.5 kg,3-10-2
M8w,Takekaze,Oguruma,Akita,21.06.1979,171.5 cm 146.7 kg,9-6
M9e,Okinoumi,Hakkaku,Shimane,29.07.1985,192 cm 155.5 kg,8-7
M9w,Miyabiyama,Fujishima,Ibaraki,28.07.1977,187 cm 186 kg,8-7
M10e,Sadanofuji,Sakaigawa,Nagasaki,25.12.1984,189 cm 170.5 kg,6-9
M10w,Aoiyama,Kasugano,Bulgaria,19.06.1986,190 cm 173.5 kg,8-7
M11e,Asasekiryu,Takasago,Mongolia,07.08.1981,184 cm 149.6 kg,5-10
M11w,Tenkaiho,Onoe,Kumamoto,14.10.1984,183 cm 191 kg,6-9
M12e,Daido,Onomatsu,Tokyo,21.08.1982,187 cm 160.5 kg,7-8
