Rank,Rikishi,Heya,Shusshin,Birth Date,Height/Weight,Result
M8w,Ozutsu,Taiho,Mie,18.04.1956,183 cm 148.5 kg,8-7
M9e,Takanofuji,Kokonoe,Tokyo,09.10.1963,191 cm 135 kg,8-7
M9w,Terao,Izutsu,Kagoshima,02.02.1963,185 cm 111 kg,8-7
M10e,Tagaryu,Kagamiyama,Ibaraki,15.02.1958,177 cm 137.5 kg,8-7
M10w,Daitetsu,Nishonoseki,Fukui,29.10.1956,193 cm 126 kg,8-7
M11e,Sadanoumi,Dewanoumi,Osaka,19.07.1956,182 cm 132 kg,8-7
M11w,Toryu,Mihogaseki,Hyogo,19.12.1958,180 cm 149 kg,8-7
M12e,Kotoinazuma,Sadogatake,Gunma,26.04.1962,180 cm 127.5 kg,8-7
M12w,Nankairyu,Takasago,Western Samoa,22.02.1965,188 cm 126 kg,8-7
M13e,Enazakura,Oshiogawa,Gifu,29.07.1960,180 cm 119 kg,9-6
M13w,Masurao,Oshiogawa,Fukuoka,27.06.1961,188 cm 116 kg,0-0-15
Y1e,Chiyonofuji,Kokonoe,Hokkaido,01.06.1955,183 cm 123 kg,14-1 Y
Y1w,Onokuni,Hanaregoma,Hokkaido,09.10.1962,189 cm 201 kg,11-4
Y2eHD,Hokutoumi,Kokonoe,Hokkaido,22.06.1963,181 cm 144 kg,0-0-15
O1e,Asahifuji,Oshima,Aomori,06.07.1960,188 cm 143 kg,12-3 J
O1w,Asashio,Takasago,Kochi,09.12.1955,183 cm 169 kg,4-11
O2eHD,Hokutenyu,Mihogaseki,Hokkaido,08.08.1960,183 cm 142 kg,10-5
O2wHD,Konishiki,Takasago,U.S.A.,31.12.1963,187 cm 252 kg,10-5
S1e,Sakahoko,Izutsu,Kagoshima,18.06.1961,181 cm 129 kg,9-6
S1w,Kotogaume,Sadogatake,Toyama,05.10.1963,179 cm 172 kg,5-10
K1e,Mitoizumi,Takasago,Ibaraki,02.09.1962,194 cm 168 kg,0-2-13
K1w,Akinoshima,Fujishima,Hiroshima,16.03.1967,175 cm 132 kg,7-8
M1e,Ryogoku,Dewanoumi,Nagasaki,30.07.1962,185 cm 171 kg,7-8
M1w,Tochinowaka,Kasugano,Wakayama,22.05.1962,190 cm 141 kg,0-0-15
M2e,Daijuyama,Futagoyama,Niigata,08.04.1959,183 cm 152 kg,9-6
M2w,Hananokuni,Hanaregoma,Osaka,15.10.1959,185 cm 144 kg,6-9
M3e,Jingaku,Izutsu,Kagoshima,24.12.1959,189 cm 143 kg,5-10
M3w,Wakasegawa,Isegahama,Yamagata,28.07.1962,189 cm 150 kg,5-10
M4e,Kotofuji,Sadogatake,Chiba,28.10.1964,190 cm 139 kg,4-11
M4w,Itai,Onaruto,Oita,21.03.1956,177 cm 135 kg,3-12
M5e,Hananoumi,Hanaregoma,Akita,06.12.1960,181 cm 140 kg,7-8
M5w,Kotoinazuma,Sadogatake,Gunma,26.04.1962,180 cm 128 kg,5-10
M6e,Terao,Izutsu,Kagoshima,02.02.1963,185 cm 116 kg,8-7
M6w,Kirishima,Izutsu,Kagoshima,03.04.1959,187 cm 116 kg,10-5 G
M7e,Misugisato,Futagoyama,Shiga,01.07.1962,185 cm 135 kg,9-6
M7w,Tagaryu,Kagamiyama,Ibaraki,15.02.1958,178 cm 137 kg,8-7
M8e,Takamisugi,Futagoyama,Kanagawa,01.03.1961,179 cm 149 kg,8-7
M8w,Koboyama,Kumagatani,Miyagi,15.08.1957,179 cm 143 kg,5-10
M9e,Nankairyu,Takasago,Western Samoa,22.02.1965,188 cm 153 kg,0-0
M9w,Sasshunada,Izutsu,Kagoshima,07.06.1957,183 cm 146 kg,8-7
M10e,Ozutsu,Taiho,Mie,18.04.1956,183 cm 136 kg,8-7
M10w,Fujinoshin,Kokonoe,Chiba,06.11.1960,180 cm 146 kg,9-6
M11e,Kirinishiki,Kagamiyama,Gunma,31.08.1962,187 cm 156 kg,7-8
M11w,Daitetsu,Nishonoseki,Fukui,29.10.1956,193 cm 130 kg,5-10
M12e,Enazakura,Oshiogawa,Gifu,29.07.1960,180 cm 134 kg,8-7
M12w,Takanofuji,Kokonoe,Tokyo,09.10.1963,192 cm 141 kg,9-6
M13e,Hoo,Nishonoseki,Aichi,07.12.1956,180 cm 140 kg,8-7
M13w,Takanohama,Fujishima,Fukuoka,22.09.1965,188 cm 181 kg,7-8
M14e,Saganobori,Oshiogawa,Saga,27.11.1961,190 cm 117 kg,5-10
Y1e,Chiyonofuji,Kokonoe,Hokkaido,01.06.1955,183 cm 125 kg,13-2 J
Y1w,Hokutoumi,Kokonoe,Hokkaido,22.06.1963,181 cm 144 kg,11-4
Y2eHD,Onokuni,Hanaregoma,Hokkaido,09.10.1962,189 cm 210 kg,0-0-15
O1e,Hokutenyu,Mihogaseki,Hokkaido,08.08.1960,183 cm 144 kg,5-10
O1w,Asahifuji,Oshima,Aomori,06.07.1960,188 cm 142 kg,8-7
O2wHD,Konishiki,Takasago,U.S.A.,31.12.1963,187 cm 225 kg,14-1 Y
S1e,Kotogaume,Sadogatake,Toyama,05.10.1963,180 cm 183 kg,8-7
S1w,Terao,Izutsu,Kagoshima,02.02.1963,185 cm 115 kg,8-7
K1e,Mitoizumi,Takasago,Ibaraki,02.09.1962,194 cm 173 kg,11-4 K
K1w,Kirishima,Izutsu,Kagoshima,03.04.1959,187 cm 128 kg,10-5 G
M1e,Hananokuni,Hanaregoma,Osaka,15.10.1959,185 cm 146 kg,4-11
M1w,Jingaku,Izutsu,Kagoshima,24.12.1959,189 cm 147 kg,3-12
M2e,Kotofuji,Sadogatake,Chiba,28.10.1964,191 cm 144 kg,4-11
M2w,Akinoshima,Fujishima,Hiroshima,16.03.1967,176 cm 133 kg,5-10
M3e,Ryogoku,Dewanoumi,Nagasaki,30.07.1962,185 cm 172 kg,10-5 S
M3w,Tochinowaka,Kasugano,Wakayama,22.05.1962,190 cm 148 kg,7-8
M4e,Daijuyama,Futagoyama,Niigata,08.04.1959,183 cm 161 kg,6-9
M4w,Takanofuji,Kokonoe,Tokyo,09.10.1963,192 cm 137 kg,7-8
M5e,Kushimaumi,Dewanoumi,Wakayama,06.08.1965,187 cm 171 kg,6-9
M5w,Misugisato,Futagoyama,Shiga,01.07.1962,185 cm 141 kg,6-9
M6e,Kasugafuji,Kasugayama,Kanagawa,20.02.1966,177 cm 139 kg,8-7
M6w,Kyokudozan,Oshima,Kagoshima,14.10.1964,181 cm 100 kg,7-8
M7e,Ozutsu,Taiho,Mie,18.04.1956,183 cm 142 kg,8-7
M7w,Tochitsukasa,Kasugano,Aichi,25.04.1958,180 cm 155 kg,8-7
M8e,Takanohama,Fujishima,Fukuoka,22.09.1965,188 cm 184 kg,6-9
M8w,Takamisugi,Futagoyama,Kanagawa,01.03.1961,179 cm 147 kg,5-10
M9e,Itai,Onaruto,Oita,21.03.1956,177 cm 137 kg,8-7
M9w,Kotoinazuma,Sadogatake,Gunma,26.04.1962,180 cm 128 kg,8-7
M10e,Kinoarashi,Oshiogawa,Hokkaido,09.07.1961,183 cm 161 kg,6-9
M10w,Wakasegawa,Isegahama,Yamagata,28.07.1962,189 cm 152 kg,8-7
M11e,Kotonishiki,Sadogatake,Gunma,08.06.1968,176 cm 132 kg,8-7
M11w,Masurao,Oshiogawa,Fukuoka,27.06.1961,188 cm 127 kg,0-0-15
M12e,Sakahoko,Izutsu,Kagoshima,18.06.1961,181 cm 129 kg,10-5
M12w,Koboyama,Kumagatani,Miyagi,15.08.1957,179 cm 142 kg,7-8
M13e,Enazakura,Oshiogawa,Gifu,29.07.1960,180 cm 134 kg,9-6
M13w,Kitakachidoki,Isenoumi,Hokkaido,01.01.1966,183 cm 134 kg,6-9
M14e,Fujinoshin,Kokonoe,Chiba,06.11.1960,181 cm 147 kg,0-0-15
M14w,Kyokugozan,Oshima,Chiba,18.09.1968,180 cm 157 kg,4-11
Y1e,Hokutoumi,Kokonoe,Hokkaido,22.06.1963,181 cm 147 kg,9-6
Y1w,Asahifuji,Oshima,Aomori,06.07.1960,188 cm 143 kg,12-3 J
Y2eHD,Chiyonofuji,Kokonoe,Hokkaido,01.06.1955,183 cm 122 kg,13-2 Y
Y2wHD,Onokuni,Hanaregoma,Hokkaido,09.10.1962,189 cm 186 kg,10-5
O1e,Kirishima,Izutsu,Kagoshima,03.04.1959,187 cm 124 kg,10-5
O1w,Konishiki,Takasago,U.S.A.,31.12.1963,187 cm 239 kg,10-5
S1e,Terao,Izutsu,Kagoshima,02.02.1963,185 cm 110.5 kg,5-10
S1w,Kotonishiki,Sadogatake,Gunma,08.06.1968,177 cm 133 kg,10-5 GS
K1e,Tochinowaka,Kasugano,Wakayama,22.05.1962,190 cm 151 kg,8-7
K1w,Sakahoko,Izutsu,Kagoshima,18.06.1961,182 cm 126 kg,5-10
M1e,Akinoshima,Fujishima,Hiroshima,16.03.1967,176 cm 134 kg,10-5 S
M1w,Enazakura,Oshiogawa,Gifu,29.07.1960,181 cm 135 kg,3-12
M2e,Ozutsu,Taiho,Mie,18.04.1956,183 cm 137 kg,4-11
M2w,Takatoriki,Fujishima,Fukuoka,28.09.1967,181 cm 131 kg,5-10
M3e,Hananokuni,Hanaregoma,Osaka,15.10.1959,185 cm 145 kg,5-10
M3w,Itai,Onaruto,Oita,21.03.1956,178 cm 139 kg,3-12
M4e,Takanofuji,Kokonoe,Tokyo,09.10.1963,192 cm 143 kg,6-9
M4w,Kotogaume,Sadogatake,Toyama,05.10.1963,180 cm 176 kg,7-8
M5e,Kotoinazuma,Sadogatake,Gunma,26.04.1962,181 cm 130 kg,6-9
M5w,Wakahanada,Fujishima,Tokyo,20.01.1971,178 cm 108 kg,6-9
M6e,Takamisugi,Futagoyama,Kanagawa,01.03.1961,179 cm 146 kg,9-6
M6w,Kotofuji,Sadogatake,Chiba,28.10.1964,192 cm 145 kg,8-7
M7e,Daijuyama,Futagoyama,Niigata,08.04.1959,183 cm 159 kg,6-9
M7w,Akebono,Azumazeki,U.S.A.,08.05.1969,204 cm 185 kg,9-6 K
M8e,Kasugafuji,Ajigawa,Kanagawa,20.02.1966,180 cm 141 kg,8-7
M8w,Daishoyama,Tatsunami,Ishikawa,07.07.1966,182 cm 166 kg,9-6
M9e,Jingaku,Izutsu,Kagoshima,24.12.1959,190 cm 147 kg,9-6
M9w,Misugisato,Futagoyama,Shiga,01.07.1962,185 cm 144 kg,10-5
M10e,Kirinishiki,Kagamiyama,Gunma,31.08.1962,187 cm 167 kg,9-6
M10w,Wakasegawa,Isegahama,Yamagata,28.07.1962,189 cm 149 kg,8-7
M11e,Oginohana,Dewanoumi,Chiba,18.11.1967,189 cm 132 kg,5-10
M11w,Kyokudozan,Oshima,Kagoshima,14.10.1964,182 cm 102 kg,8-7
M12e,Kushimaumi,Dewanoumi,Wakayama,06.08.1965,188 cm 182 kg,9-6
M12w,Takahanada,Fujishima,Tokyo,12.08.1972,184 cm 110 kg,8-7
M13e,Toyonoumi,Fujishima,Fukuoka,22.09.1965,189 cm 183 kg,6-9
M13w,Ryogoku,Dewanoumi,Nagasaki,30.07.1962,185 cm 175 kg,2-13
M14e,Mitoizumi,Takasago,Ibaraki,02.09.1962,194 cm 176 kg,8-7
M14w,Kotonowaka,Sadogatake,Yamagata,15.05.1968,191.3 cm 143 kg,7-8
Y1e,Asahifuji,Oshima,Aomori,06.07.1960,189 cm 143 kg,0-0-15
Y1w,Hokutoumi,Kokonoe,Hokkaido,22.06.1963,181 cm 147 kg,4-4-7
O1e,Kirishima,Izutsu,Kagoshima,03.04.1959,187 cm 127 kg,10-5
O1w,Konishiki,Takasago,U.S.A.,31.12.1963,187 cm 236 kg,13-2 Y
S1e,Takatoriki,Fujishima,Hyogo,28.09.1967,181 cm 139 kg,8-7
S1w,Akinoshima,Fujishima,Hiroshima,16.03.1967,176 cm 139 kg,4-11
K1e,Tochinowaka,Kasugano,Wakayama,22.05.1962,190 cm 156 kg,10-5
K1w,Kotonishiki,Sadogatake,Gunma,08.06.1968,177 cm 134 kg,12-3 JS
K2eHD,Wakahanada,Fujishima,Tokyo,20.01.1971,180 cm 117 kg,7-8
M1e,Takahanada,Fujishima,Tokyo,12.08.1972,186 cm 133 kg,7-8
M1w,Akebono,Azumazeki,U.S.A.,08.05.1969,204 cm 194 kg,8-7
M2e,Mitoizumi,Takasago,Ibaraki,02.09.1962,194 cm 181 kg,8-7
M2w,Misugisato,Futagoyama,Shiga,01.07.1962,185 cm 149 kg,6-9
M3e,Kushimaumi,Dewanoumi,Wakayama,06.08.1965,188 cm 179 kg,6-9
M3w,Kirinishiki,Kagamiyama,Gunma,31.08.1962,188 cm 171 kg,7-8
M4e,Terao,Izutsu,Kagoshima,02.02.1963,185 cm 111 kg,6-9
M4w,Takamisugi,Futagoyama,Kanagawa,01.03.1961,179 cm 150 kg,5-10
M5e,Wakasegawa,Isegahama,Yamagata,28.07.1962,189 cm 148 kg,6-9
M5w,Kototsubaki,Sadogatake,Okinawa,06.12.1960,188 cm 147 kg,4-11
M6e,Kasugafuji,Ajigawa,Miyagi,20.02.1966,180 cm 140 kg,6-9
M6w,Kotofuji,Sadogatake,Chiba,28.10.1964,192 cm 150 kg,6-9
M7e,Daishoyama,Tatsunami,Ishikawa,07.07.1966,182 cm 178 kg,9-6
M7w,Sakahoko,Izutsu,Kagoshima,18.06.1961,182 cm 124 kg,0-0-15
M8e,Kotonowaka,Sadogatake,Yamagata,15.05.1968,192 cm 155 kg,7-8
M8w,Kyokudozan,Oshima,Kagoshima,14.10.1964,182 cm 102 kg,8-7
M9e,Mainoumi,Dewanoumi,Aomori,17.02.1968,174 cm 93 kg,8-7 G
M9w,Kitakachidoki,Isenoumi,Hokkaido,01.01.1966,184 cm 139 kg,9-6
M10e,Kotogaume,Sadogatake,Toyama,05.10.1963,180 cm 173 kg,8-7
M10w,Ryogoku,Dewanoumi,Nagasaki,30.07.1962,185 cm 170 kg,10-5
M11e,Tochitsukasa,Kasugano,Aichi,25.04.1958,180 cm 157 kg,2-13
M11w,Daizen,Nishonoseki,Osaka,14.12.1964,189 cm 145 kg,7-8
M12e,Musashimaru,Musashigawa,U.S.A.,02.05.1971,190 cm 161 kg,11-4 K
M12w,Daishoho,Tatsunami,Hokkaido,07.05.1967,188 cm 139 kg,7-8
M13e,Takanonami,Fujishima,Aomori,27.10.1971,195 cm 151 kg,8-7
M13w,Ozutsu,Taiho,Mie,18.04.1956,183 cm 137 kg,7-8
M14e,Owakamatsu,Taiho,Saitama,17.11.1966,187 cm 148 kg,6-5-4
M14w,Kotoinazuma,Sadogatake,Gunma,26.04.1962,181 cm 130 kg,7-8
M15e,Kiraiho,Takadagawa,Kanagawa,05.01.1966,187 cm 153 kg,9-6
M15w,Toyonoumi,Fujishima,Fukuoka,22.09.1965,190 cm 190 kg,7-8
M16e,Tomoefuji,Kokonoe,Akita,27.01.1971,191 cm 144 kg,9-6
O1e,Konishiki,Takasago,U.S.A.,31.12.1963,187 cm 264 kg,0-2-13
O1w,Akebono,Azumazeki,U.S.A.,08.05.1969,204 cm 200 kg,14-1 Y
O2eHD,Kirishima,Izutsu,Kagoshima,03.04.1959,187 cm 127 kg,1-7-7
S1e,Musashimaru,Musashigawa,U.S.A.,02.05.1971,190 cm 177 kg,9-6
S1w,Takahanada,Fujishima,Tokyo,12.08.1972,186 cm 130 kg,10-5
S2eHD,Akinoshima,Fujishima,Hiroshima,16.03.1967,176 cm 140 kg,7-8
S2wHD,Mitoizumi,Takasago,Ibaraki,02.09.1962,195 cm 183 kg,1-12-2
K1e,Kotonishiki,Sadogatake,Gunma,08.06.1968,177 cm 140 kg,13-2 JG
K1w,Kyokudozan,Oshima,Kagoshima,14.10.1964,183 cm 104 kg,4-11
K2wHD,Takatoriki,Fujishima,Hyogo,28.09.1967,181 cm 144 kg,5-10
M1e,Daishoho,Tatsunami,Hokkaido,07.05.1967,188 cm 144 kg,9-6
M1w,Takamisugi,Futagoyama,Kanagawa,01.03.1961,179 cm 149 kg,8-7
M2e,Terao,Izutsu,Kagoshima,02.02.1963,185 cm 115 kg,7-8
M2w,Kushimaumi,Dewanoumi,Wakayama,06.08.1965,188 cm 190 kg,8-7
M3e,Misugisato,Futagoyama,Shiga,01.07.1962,185 cm 153 kg,8-7
M3w,Tochinowaka,Kasugano,Wakayama,22.05.1962,191 cm 156 kg,7-8
M4e,Wakashoyo,Futagoyama,Tokyo,08.03.1966,181 cm 159 kg,8-7
M4w,Wakahanada,Fujishima,Tokyo,20.01.1971,180 cm 126 kg,9-6
M5e,Kitakachidoki,Isenoumi,Hokkaido,01.01.1966,184 cm 146 kg,7-8
M5w,Daizen,Nishonoseki,Osaka,14.12.1964,189 cm 146 kg,9-6
M6e,Kotonowaka,Sadogatake,Yamagata,15.05.1968,192 cm 163 kg,7-8
M6w,Tomoefuji,Kokonoe,Akita,27.01.1971,192 cm 149 kg,10-5
M7e,Toyonoumi,Fujishima,Fukuoka,22.09.1965,190 cm 196 kg,9-6
M7w,Mainoumi,Dewanoumi,Aomori,17.02.1968,171.5 cm 97 kg,4-11
M8e,Tamakairiki,Kataonami,Tokyo,16.07.1966,183 cm 141 kg,6-9
M8w,Daishoyama,Tatsunami,Ishikawa,07.07.1966,182 cm 179 kg,5-10
M9e,Tatsuhikari,Tatsunami,Hokkaido,25.10.1969,192 cm 190 kg,6-9
M9w,Oginohana,Dewanoumi,Chiba,18.11.1967,189 cm 146 kg,8-7
M10e,Takanonami,Fujishima,Aomori,27.10.1971,196 cm 152 kg,9-6
M10w,Kotoinazuma,Sadogatake,Gunma,26.04.1962,181 cm 133 kg,7-8
M11e,Kotofuji,Sadogatake,Chiba,28.10.1964,192 cm 145 kg,6-9
M11w,Kiraiho,Takadagawa,Kanagawa,05.01.1966,188 cm 153 kg,7-8
M12e,Tokitsunada,Tokitsukaze,Tokushima,02.08.1969,188 cm 174 kg,9-6
M12w,Kirinishiki,Kagamiyama,Gunma,31.08.1962,188 cm 180 kg,8-7
M13e,Kotogaume,Sadogatake,Toyama,05.10.1963,180 cm 160 kg,7-8
M13w,Kasugafuji,Ajigawa,Miyagi,20.02.1966,180 cm 143 kg,9-6
M14e,Kototsubaki,Sadogatake,Okinawa,06.12.1960,188 cm 145 kg,10-4-1
M14w,Kotobeppu,Sadogatake,Oita,17.10.1965,178 cm 148 kg,10-5 K
M15e,Wakanoyama,Musashigawa,Wakayama,12.05.1972,180 cm 156 kg,5-10
M15w,Hananokuni,Hanaregoma,Osaka,15.10.1959,185 cm 148 kg,5-10
Y1e,Akebono,Azumazeki,U.S.A.,08.05.1969,204 cm 215 kg,13-2 Y
O1e,Takanohana,Futagoyama,Tokyo,12.08.1972,185 cm 142 kg,7-8
O1w,Wakanohana,Futagoyama,Tokyo,20.01.1971,179 cm 117 kg,12-3
O2eHD,Konishiki,Takasago,U.S.A.,31.12.1963,185 cm 258 kg,6-9
S1e,Takanonami,Futagoyama,Aomori,27.10.1971,195 cm 157 kg,12-3
S1w,Kotonishiki,Sadogatake,Gunma,08.06.1968,176 cm 131 kg,9-6
S2wHD,Musashimaru,Musashigawa,U.S.A.,02.05.1971,191 cm 183 kg,13-2 DS
K1e,Kotonowaka,Sadogatake,Yamagata,15.05.1968,192 cm 165 kg,7-8
K1w,Akinoshima,Futagoyama,Hiroshima,16.03.1967,174 cm 144 kg,6-9
M1e,Takatoriki,Futagoyama,Hyogo,28.09.1967,182 cm 140 kg,5-10
M1w,Kushimaumi,Dewanoumi,Wakayama,06.08.1965,187 cm 192 kg,5-10
M2e,Misugisato,Futagoyama,Shiga,01.07.1962,185 cm 154 kg,6-9
M2w,Tomonohana,Tatsunami,Kumamoto,23.06.1964,173 cm 113 kg,8-7 G
M3e,Daishoho,Tatsunami,Hokkaido,07.05.1967,187 cm 143 kg,6-8-1
M3w,Takamisugi,Futagoyama,Kanagawa,01.03.1961,179 cm 145 kg,4-11
M4e,Kirishima,Izutsu,Kagoshima,03.04.1959,187 cm 132 kg,3-12
M4w,Kotofuji,Sadogatake,Chiba,28.10.1964,190 cm 142 kg,0-0-15
M5e,Kenko,Takadagawa,Osaka,27.06.1967,190 cm 132 kg,7-8
M5w,Wakashoyo,Futagoyama,Tokyo,08.03.1966,182 cm 163 kg,8-7
M6e,Tochinowaka,Kasugano,Wakayama,22.05.1962,191 cm 156 kg,8-7
M6w,Terao,Izutsu,Kagoshima,02.02.1963,186 cm 114 kg,7-8
M7e,Higonoumi,Mihogaseki,Kumamoto,23.09.1969,183 cm 133 kg,5-10
M7w,Kyokudozan,Oshima,Kagoshima,14.10.1964,183 cm 107 kg,6-9
M8e,Mainoumi,Dewanoumi,Aomori,17.02.1968,171 cm 96 kg,6-9
M8w,Kotobeppu,Sadogatake,Oita,17.10.1965,178 cm 170 kg,8-7
M9e,Kotoinazuma,Sadogatake,Gunma,26.04.1962,180 cm 130 kg,6-9
M9w,Kasugafuji,Ajigawa,Miyagi,20.02.1966,177 cm 144 kg,6-9
M10e,Daishoyama,Tatsunami,Ishikawa,07.07.1966,181 cm 181 kg,6-9
M10w,Tokitsunada,Tokitsukaze,Tokushima,02.08.1969,188 cm 179 kg,6-9
M11e,Mitoizumi,Takasago,Ibaraki,02.09.1962,194 cm 180 kg,0-0-15
M11w,Musoyama,Musashigawa,Ibaraki,14.02.1972,183 cm 152 kg,9-6
M12e,Daizen,Nishonoseki,Osaka,14.12.1964,188 cm 144 kg,10-5
M12w,Oginohana,Dewanoumi,Chiba,18.11.1967,189 cm 137 kg,4-11
M13e,Kiraiho,Takadagawa,Kanagawa,05.01.1966,189 cm 153 kg,8-7
M13w,Tamakairiki,Kataonami,Tokyo,16.07.1966,183 cm 141 kg,8-7
M14e,Kitakachidoki,Isenoumi,Hokkaido,01.01.1966,183 cm 148 kg,9-6
M14w,Toyonoumi,Futagoyama,Fukuoka,22.09.1965,189 cm 210 kg,8-7
M15e,Minatofuji,Minato,Gunma,06.07.1968,186 cm 154 kg,7-8
M15w,Kaio,Tomozuna,Fukuoka,24.07.1972,184 cm 147 kg,10-5
M16e,Oginishiki,Dewanoumi,Chiba,08.07.1971,186 cm 133 kg,11-4 K
Y1eHD,Akebono,Azumazeki,U.S.A.,08.05.1969,203 cm 225 kg,10-5
O1e,Takanohana,Futagoyama,Tokyo,12.08.1972,186 cm 141 kg,15-0 Y
O1w,Wakanohana,Futagoyama,Tokyo,20.01.1971,180 cm 127 kg,8-7
O2e,Takanonami,Futagoyama,Aomori,27.10.1971,195 cm 161 kg,12-3 J
O2w,Musashimaru,Musashigawa,U.S.A.,02.05.1971,191 cm 190 kg,12-3 J
S1e,Musoyama,Musashigawa,Ibaraki,14.02.1972,184 cm 164 kg,7-8
S1w,Takatoriki,Futagoyama,Hyogo,28.09.1967,180 cm 144 kg,6-9
K1e,Kaio,Tomozuna,Fukuoka,24.07.1972,184 cm 157 kg,8-7
K1w,Kotonishiki,Sadogatake,Gunma,08.06.1968,176 cm 139 kg,8-7
M1e,Kotoinazuma,Sadogatake,Gunma,26.04.1962,180 cm 130 kg,5-10
M1w,Hamanoshima,Mihogaseki,Kumamoto,21.03.1970,178 cm 126 kg,6-9
M2e,Kotonowaka,Sadogatake,Yamagata,15.05.1968,191 cm 163 kg,8-7
M2w,Kyokudozan,Oshima,Kagoshima,14.10.1964,181 cm 106 kg,2-13
M3e,Daizen,Nishonoseki,Osaka,14.12.1964,189 cm 148 kg,6-9
M3w,Misugisato,Futagoyama,Shiga,01.07.1962,186 cm 154 kg,5-10
M4e,Kotobeppu,Sadogatake,Oita,17.10.1965,178 cm 183 kg,5-10
M4w,Akinoshima,Futagoyama,Hiroshima,16.03.1967,175 cm 139 kg,10-5
M5e,Konishiki,Takasago,U.S.A.,31.12.1963,185 cm 269 kg,6-9
M5w,Tokitsunada,Tokitsukaze,Tokushima,02.08.1969,188 cm 174 kg,2-10-3
M6e,Daishi,Oshiogawa,Ibaraki,23.08.1968,181 cm 155 kg,6-9
M6w,Higonoumi,Mihogaseki,Kumamoto,23.09.1969,184 cm 140 kg,4-11
M7e,Daishoho,Tatsunami,Hokkaido,07.05.1967,187 cm 140 kg,6-9
M7w,Tochinowaka,Kasugano,Wakayama,22.05.1962,190 cm 155 kg,8-7
M8e,Mainoumi,Dewanoumi,Aomori,17.02.1968,171 cm 97 kg,8-7
M8w,Kenko,Takadagawa,Osaka,27.06.1967,190 cm 133 kg,8-7
M9e,Kushimaumi,Dewanoumi,Wakayama,06.08.1965,187 cm 194 kg,8-7
M9w,Terao,Izutsu,Kagoshima,02.02.1963,185 cm 113 kg,9-6
M10e,Minatofuji,Minato,Gunma,06.07.1968,186 cm 157 kg,6-9
M10w,Kirishima,Izutsu,Kagoshima,03.04.1959,186 cm 125 kg,8-7
M11e,Takamisugi,Futagoyama,Kanagawa,01.03.1961,178 cm 146 kg,6-9
M11w,Tomonohana,Tatsunami,Kumamoto,23.06.1964,173 cm 113 kg,9-6
M12e,Kasugafuji,Ajigawa,Miyagi,20.02.1966,176 cm 142 kg,8-7
M12w,Asanowaka,Wakamatsu,Aichi,11.12.1969,178 cm 146 kg,8-7
M13e,Kitakachidoki,Isenoumi,Hokkaido,01.01.1966,183 cm 145 kg,9-6
M13w,Kiraiho,Takadagawa,Kanagawa,05.01.1966,190 cm 155 kg,8-7
M14e,Oginishiki,Dewanoumi,Chiba,08.07.1971,186 cm 135 kg,8-7
M14w,Mitoizumi,Takasago,Ibaraki,02.09.1962,193 cm 186 kg,8-7
M15e,Naminohana,Futagoyama,Aomori,19.03.1969,179 cm 130 kg,10-5 K
M15w,Oginohana,Dewanoumi,Chiba,18.11.1967,186 cm 136 kg,6-9
M16e,Shikishima,Tatsutagawa,Chiba,15.12.1970,183 cm 175 kg,5-10
Y1e,Takanohana,Futagoyama,Tokyo,12.08.1972,185 cm 147 kg,12-3 D
Y1w,Akebono,Azumazeki,U.S.A.,08.05.1969,203 cm 224 kg,7-3-5
O1e,Musashimaru,Musashigawa,U.S.A.,02.05.1971,190 cm 198 kg,10-5
O1w,Wakanohana,Futagoyama,Tokyo,20.01.1971,180 cm 133 kg,12-3 Y
O2e,Takanonami,Futagoyama,Aomori,27.10.1971,197 cm 165 kg,9-6
S1e,Kaio,Tomozuna,Fukuoka,24.07.1972,185 cm 163 kg,9-6 K
S1w,Musoyama,Musashigawa,Ibaraki,14.02.1972,184 cm 163 kg,7-8
S2w,Kotonishiki,Sadogatake,Gunma,08.06.1968,177 cm 144 kg,8-7
K1e,Kotoinazuma,Sadogatake,Gunma,26.04.1962,181 cm 137 kg,6-9
K1w,Takatoriki,Futagoyama,Hyogo,28.09.1967,180 cm 145 kg,7-8
M1e,Kenko,Takadagawa,Osaka,27.06.1967,191 cm 140 kg,5-10
M1w,Tosanoumi,Isenoumi,Kochi,16.02.1972,185 cm 131 kg,9-6 GS
M2e,Tochinowaka,Kasugano,Wakayama,22.05.1962,189 cm 160 kg,5-10
M2w,Mitoizumi,Takasago,Ibaraki,02.09.1962,194 cm 192 kg,8-7
M3e,Terao,Izutsu,Kagoshima,02.02.1963,186 cm 114 kg,5-10
M3w,Kotonowaka,Sadogatake,Yamagata,15.05.1968,190 cm 170 kg,8-7
M4e,Daishi,Oshiogawa,Ibaraki,23.08.1968,181 cm 171 kg,3-12
M4w,Wakashoyo,Futagoyama,Tokyo,08.03.1966,180 cm 169 kg,5-9-1
M5e,Naminohana,Futagoyama,Aomori,19.03.1969,179 cm 135 kg,6-9
M5w,Minatofuji,Minato,Gunma,06.07.1968,186 cm 161 kg,8-7 K
M6e,Misugisato,Futagoyama,Shiga,01.07.1962,185 cm 159 kg,9-6
M6w,Mainoumi,Dewanoumi,Aomori,17.02.1968,170 cm 98 kg,4-11
M7e,Kyokudozan,Oshima,Kagoshima,14.10.1964,182 cm 105 kg,4-11
