Qual.,Player,Team,POS,BA,OBP,SLG,OPS,GP,PA,AB,R,H,2B,3B,HR,RBI,HBP,BB,K,SB,CS
0,Samantha Diaz,UNLV,SS,0.231,0.299,0.419,0.718,58,181,160,26,37,8,2,6,23,3,13,39,0,0
0,Samantha Lagrama,UNC Greensboro,1B,0.286,0.401,0.597,0.998,48,144,119,18,34,4,0,11,31,0,23,22,0,0
0,Samantha Martinez,CSU Bakersfield,2B,0.187,0.281,0.262,0.543,45,125,107,6,20,5,0,1,5,0,14,29,0,0
0,Samantha Mills,Central Michigan,C,0.198,0.252,0.262,0.514,53,139,126,13,25,5,0,1,11,2,7,31,0,0
0,Samantha Nagel,Hartford,3B,0.238,0.243,0.307,0.55,37,104,101,5,24,7,0,0,9,0,1,15,0,1
0,Samantha Parish,Sacramento State,LF,0.269,0.298,0.368,0.667,55,192,171,29,46,9,1,2,12,1,7,18,1,0
0,Samantha Reele,Western Carolina,C,0.218,0.279,0.355,0.634,47,137,124,14,27,8,0,3,11,3,8,24,4,0
0,Samantha Smith,Bradley,LF,0.31,0.366,0.487,0.853,52,175,158,35,49,16,0,4,31,6,9,25,1,1
0,Samaria Jackson,Arkansas-Pine Bluff,1B,0.377,0.419,0.736,1.155,40,117,106,23,40,5,3,9,21,0,9,17,1,0
0,Sami Reynolds,Washington,LF,0.32,0.389,0.497,0.885,50,177,153,44,49,12,0,5,23,3,16,22,11,0
0,Sami Villarreal,Rhode Island,RF,0.244,0.333,0.323,0.656,45,155,127,12,31,7,0,1,11,0,18,18,3,1
0,Sammi Miller,Eastern Kentucky,CF,0.336,0.481,0.429,0.909,49,183,140,28,47,5,1,2,14,10,30,15,22,3
0,Sammy Moss,Northern Iowa,RF,0.279,0.352,0.361,0.712,45,165,147,19,41,6,0,2,16,3,14,11,3,2
0,Sammy Needham,Santa Clara,1B,0.287,0.384,0.388,0.772,49,157,129,11,37,6,2,1,25,6,15,41,2,0
0,Samyah Richardson,Hampton,2B,0.165,0.303,0.198,0.502,50,148,121,17,20,4,0,0,11,0,24,40,10,4
0,Sandrea Hord,Delaware State,3B,0.226,0.356,0.286,0.642,34,102,84,9,19,3,1,0,4,11,6,11,4,0
0,Sara Berthiaume,Florida Atlantic,LF,0.384,0.429,0.604,1.032,55,182,164,33,63,10,7,4,34,4,11,17,11,3
0,Sara Jubas,North Carolina,SS,0.357,0.471,0.543,1.014,50,172,140,32,50,17,0,3,37,7,24,8,3,1
0,Sara Mosley,Georgia,3B,0.418,0.473,0.764,1.237,57,206,182,51,76,12,0,17,53,1,20,11,1,1
0,Sara Olson,Long Beach State,LF,0.29,0.352,0.352,0.704,49,164,145,30,42,5,2,0,20,4,10,19,12,3
0,Sara Vanderford,Texas State,3B,0.306,0.413,0.518,0.931,57,205,170,34,52,15,0,7,38,2,29,25,8,2
0,Sarah Baluch,Bucknell,1B,0.152,0.204,0.162,0.365,39,115,105,4,16,1,0,0,4,2,5,30,0,0
0,Sarah Clinton,Drexel,RF,0.274,0.38,0.459,0.838,46,189,157,43,43,6,4,5,34,4,24,30,14,1
0,Sarah Ellersick,Santa Clara,C,0.241,0.305,0.267,0.573,47,135,116,6,28,3,0,0,15,6,6,16,1,0
0,Sarah Genz,Notre Dame,DP,0.312,0.354,0.377,0.73,40,83,77,10,24,5,0,0,11,0,5,3,3,0
0,Sarah Gonzalez,Bowling Green,3B,0.207,0.265,0.319,0.584,53,152,135,18,28,3,0,4,14,1,10,42,3,1
0,Sarah McKeveny,Bryant,P,0.299,0.357,0.368,0.725,32,99,87,6,26,3,0,1,13,1,8,22,0,0
0,Sarah Price,USC Upstate,SS,0.273,0.34,0.339,0.679,58,208,183,40,50,9,0,1,26,1,18,12,37,3
0,Sarah Schneider,Penn,C,0.315,0.418,0.662,1.08,42,153,130,34,41,12,0,11,27,1,22,13,11,1
0,Sarah Seamans,Pittsburgh,1B,0.257,0.319,0.44,0.76,38,123,109,12,28,6,1,4,19,0,10,23,4,3
0,Sarah Starks,UC Davis,1B,0.242,0.349,0.43,0.778,52,178,149,21,36,7,3,5,19,3,22,16,3,2
0,Sarah Taffet,Fordham,SS,0.192,0.248,0.346,0.594,43,117,104,10,20,3,2,3,13,1,7,24,1,0
0,Savaanah Garcia,Drexel,C,0.244,0.289,0.353,0.642,42,132,119,15,29,5,1,2,13,2,6,20,1,0
0,Savana Sikes,Georgia,LF,0.285,0.363,0.411,0.774,57,184,158,33,45,12,1,2,17,4,17,12,6,0
0,Savannah Behabetz,Incarnate Word,DP,0.352,0.385,0.389,0.774,41,123,108,21,38,2,1,0,9,0,7,16,7,2
0,Savannah Channell,North Florida,SS,0.252,0.412,0.402,0.814,56,171,127,27,32,10,0,3,23,2,34,14,0,2
0,Savannah Favre,UTEP,RF,0.258,0.333,0.292,0.625,43,101,89,11,23,1,1,0,6,0,10,17,12,1
0,Savannah Jones,Georgetown,SS,0.291,0.362,0.515,0.877,43,157,134,32,39,6,0,8,22,5,11,24,3,1
0,Savannah Rice,Western Carolina,P,0.257,0.296,0.55,0.846,40,116,109,17,28,5,0,9,25,0,6,19,1,1
0,Savannah Rodriguez,Western Illinois,DH,0.26,0.351,0.38,0.731,38,114,100,7,26,6,0,2,8,3,11,25,0,0
0,Savannah Tourville,Grand Canyon,3B,0.255,0.378,0.412,0.79,43,127,102,10,26,10,0,2,15,12,10,9,1,0
0,SeaEnna Satcher,Charleston Southern,3B,0.261,0.299,0.436,0.735,55,175,165,18,43,9,1,6,33,8,1,18,1,1
0,Seneca Curo,UCLA,RF,0.253,0.333,0.333,0.667,46,117,99,17,25,5,0,1,23,5,8,17,2,0
0,Serena Fogg,Quinnipiac,LF,0.25,0.352,0.382,0.734,31,89,76,10,19,4,0,2,9,4,8,19,2,1
0,Serena Huchingson,Boise State,C,0.283,0.372,0.509,0.881,44,122,106,32,30,5,2,5,20,5,10,23,3,0
0,Serena Starks,Princeton,LF,0.355,0.381,0.434,0.815,45,164,152,27,54,9,0,1,27,1,6,13,7,4
0,Shannon Carr,Oakland,LF,0.198,0.344,0.236,0.579,43,134,106,9,21,4,0,0,10,9,15,18,1,0
0,Shannon Doherty,UCF,1B,0.306,0.459,0.497,0.957,63,224,173,39,53,10,1,7,36,17,32,27,11,0
0,Shannon Glover,North Florida,LF,0.337,0.359,0.533,0.892,59,196,184,37,62,7,1,9,38,3,5,16,4,0
0,Shannon Stein,Central Michigan,1B,0.364,0.419,0.775,1.193,52,192,173,38,63,20,0,17,47,1,16,17,0,0
0,Sharlize Palacios,Arizona,C,0.326,0.441,0.709,1.151,61,213,172,46,56,4,1,20,64,2,36,33,0,0
0,Shayna Myshrall,Niagara,3B,0.194,0.252,0.252,0.505,39,117,103,6,20,1,1,1,10,3,6,22,3,0
0,Shea Walsh,Marist,RF,0.343,0.412,0.492,0.903,55,204,181,45,62,13,1,4,18,9,13,13,11,3
0,Shelbi Sunseri,LSU,DP,0.267,0.385,0.616,1.002,52,181,146,24,39,6,0,15,41,2,28,24,0,0
0,Shelby Barfield,Georgia Southern,LF,0.216,0.289,0.239,0.527,38,97,88,10,19,2,0,0,6,1,8,15,3,0
0,Shelby Echols,Houston Christian,SS,0.442,0.488,0.558,1.047,45,170,154,32,68,9,3,1,14,1,13,12,6,3
0,Shelby Gayre,Kansas,C,0.262,0.359,0.484,0.843,46,146,126,19,33,7,0,7,21,5,14,38,0,0
0,Shelby Penning,Tennessee Tech,LF,0.228,0.288,0.474,0.762,49,129,114,19,26,2,1,8,17,1,9,24,8,1
0,Shelby Smith,Seton Hall,P,0.311,0.436,0.571,1.008,41,149,119,16,37,8,1,7,24,2,26,24,0,0
0,Sheridan Fisher,Sam Houston State,LF,0.233,0.338,0.276,0.615,53,200,163,24,38,7,0,0,14,15,13,7,2,1
0,Shyanne Sheffield,UT Martin,SS,0.348,0.419,0.464,0.883,48,159,138,41,48,5,1,3,28,1,16,27,8,0
0,Sidney Sikes,Southern Illinois,C,0.208,0.41,0.3,0.71,47,169,120,11,25,5,0,2,28,23,20,12,0,0
0,Sidney Wagnon,Jacksonville State,LF,0.25,0.352,0.279,0.63,51,169,140,18,35,4,0,0,11,1,21,15,5,0
0,Sierra Frazier,UAB,C,0.331,0.418,0.597,1.015,49,165,139,22,46,10,3,7,48,9,14,10,0,0
0,Sierra Gilmore,Murray State,SS,0.314,0.393,0.537,0.93,59,206,175,38,55,15,0,8,38,1,25,17,4,0
0,Sierra Lange,George Washington,P,0.333,0.431,0.512,0.943,53,202,168,49,56,12,3,4,23,6,25,5,19,3
0,Sierra Pierce,UMBC,CF,0.331,0.353,0.474,0.826,42,140,133,16,44,10,0,3,20,1,4,6,12,1
0,Skylar Coberley,Central Michigan,2B,0.263,0.35,0.385,0.735,53,180,156,23,41,7,0,4,26,1,20,46,1,0
0,Skylar Padgett,North Dakota State,SS,0.236,0.304,0.35,0.654,49,141,123,28,29,8,0,2,15,3,10,31,1,0
0,Skylar Wallace,Florida,SS,0.386,0.542,0.636,1.177,68,253,184,79,71,12,5,8,53,16,50,32,52,4
0,Skyler Ramos,Iowa State,CF,0.204,0.342,0.327,0.668,47,120,98,19,20,4,1,2,16,2,19,26,9,0
0,Skyler Rapuano,Rhode Island,LF,0.271,0.351,0.331,0.681,41,137,118,18,32,3,2,0,10,1,14,31,7,3
0,Skyler Shellmyer,Northwestern,CF,0.348,0.418,0.408,0.826,58,226,201,58,70,9,0,1,8,1,23,30,22,4
0,Skylor Hilger,DePaul,2B,0.245,0.305,0.264,0.569,50,178,163,31,40,3,0,0,11,1,13,21,10,2
0,Sommer Baker,Florida Atlantic,SS,0.183,0.315,0.321,0.636,54,133,109,18,20,1,4,2,9,7,14,34,9,0
0,Sommer Kisling,UC Davis,2B,0.255,0.328,0.273,0.601,52,190,165,22,42,1,1,0,10,2,16,11,1,1
0,Sona Halajian,California,P,0.35,0.429,0.637,1.066,55,184,157,27,55,6,0,13,43,3,21,30,5,1
0,Sophia Pappas,Binghamton,DP,0.217,0.26,0.383,0.642,44,127,115,8,25,8,1,3,16,5,3,25,1,0
0,Sophia Recrosio,Canisius,RF,0.305,0.346,0.398,0.744,46,138,128,23,39,10,1,0,17,0,8,10,4,2
0,Sophie Mooney,Georgia State,1B,0.284,0.348,0.446,0.794,51,165,148,24,42,12,0,4,24,6,9,23,11,3
0,Sophie Weber,Bowling Green,1B,0.255,0.292,0.321,0.613,47,114,106,3,27,4,0,1,18,2,4,18,1,0
0,Sophie Wools,East Carolina,C,0.236,0.315,0.418,0.733,52,124,110,11,26,2,0,6,19,1,12,30,2,0
0,Stacy Payton,Charlotte,C,0.31,0.45,0.538,0.988,57,200,158,26,49,13,1,7,30,9,32,11,1,0
0,Stavi Augur,Monmouth,CF,0.291,0.361,0.417,0.778,49,169,151,20,44,10,0,3,21,5,12,12,4,1
0,Steffany Dickerson,Missouri State,P,0.272,0.38,0.446,0.825,39,108,92,9,25,4,0,4,18,2,14,26,1,0
0,Steph Jacoby,Colgate,RF,0.252,0.304,0.472,0.775,47,135,123,14,31,10,1,5,34,5,5,19,0,0
0,Stephanie Reed,Grand Canyon,CF,0.307,0.369,0.466,0.835,55,186,163,34,50,14,3,2,30,10,6,16,15,3
0,Sydnee Hebert,Stephen F. Austin,DP,0.314,0.476,0.621,1.097,54,185,140,29,44,7,0,12,34,2,42,38,0,0
0,Sydnee Huff,Stanford,2B,0.312,0.382,0.446,0.828,60,208,186,35,58,10,6,1,19,5,16,21,3,0
0,Sydney Bajusz,Cleveland State,RF,0.286,0.346,0.398,0.744,38,109,98,15,28,6,1,1,14,2,7,17,8,0
0,Sydney Guess,Longwood,DP,0.255,0.33,0.357,0.687,44,109,98,11,25,4,0,2,13,1,10,14,1,0
0,Sydney Gutierrez,Ole Miss,1B,0.27,0.388,0.382,0.77,57,186,152,19,41,10,2,1,31,8,22,24,1,0
0,Sydney Hayes,Villanova,CF,0.178,0.248,0.246,0.494,53,132,118,19,21,5,0,1,6,4,7,42,3,2
0,Sydney Hoyt,Texas A&M-Corpus Christi,1B,0.285,0.447,0.377,0.824,49,170,130,22,37,6,0,2,26,0,39,30,3,0
0,Sydney Jacobsen,Longwood,1B,0.306,0.335,0.513,0.848,55,170,160,26,49,7,1,8,27,5,3,23,1,0
0,Sydney Kuma,Georgia,2B,0.333,0.443,0.661,1.104,60,206,168,55,56,11,1,14,42,9,25,43,10,3
0,Sydney Love-Baker,Tennessee Tech,SS,0.257,0.409,0.472,0.881,54,190,144,33,37,6,2,7,34,4,33,28,2,0
0,Sydney McKinney,Wichita State,SS,0.522,0.566,0.849,1.415,51,205,186,69,97,12,5,13,38,3,16,14,12,3
0,Sydney Nichols,Kansas City,2B,0.126,0.191,0.235,0.426,44,133,119,11,15,1,0,4,15,2,8,40,0,0
0,Sydney Pennington,Oklahoma State,3B,0.329,0.402,0.545,0.947,62,189,167,33,55,4,1,10,44,1,20,29,3,1
0,Sydney Ross,Omaha,C,0.229,0.387,0.375,0.762,41,125,96,25,22,5,0,3,12,13,13,23,15,0
0,Sydney Sherrill,Florida State,3B,0.321,0.484,0.586,1.07,61,217,162,49,52,16,0,9,41,2,51,18,11,0
0,Sydney Steele,Stanford,3B,0.221,0.288,0.336,0.623,59,154,140,23,31,7,0,3,20,2,11,20,5,1
0,Sydney Strelow,Minnesota,2B,0.225,0.368,0.435,0.803,54,174,138,23,31,6,1,7,25,7,25,31,1,0
0,Sydney Wesley,Mississippi Valley,C,0.225,0.303,0.288,0.591,32,90,80,7,18,2,0,1,8,0,9,8,3,1
0,Sydney Yoder,East Carolina,RF,0.292,0.353,0.467,0.82,49,133,120,23,35,3,3,4,31,2,10,27,4,0
0,Tara McElligott,Illinois-Chicago,1B,0.319,0.47,0.629,1.1,43,151,116,23,37,10,1,8,23,16,18,21,4,0
0,Taryn Peru,Detroit,3B,0.289,0.354,0.421,0.775,42,129,114,11,33,3,0,4,17,2,10,23,0,0
0,Tate Whitley,Ole Miss,LF,0.387,0.441,0.432,0.873,60,226,199,51,77,5,2,0,24,0,20,25,9,2
0,Tatum Anzaldo,California,SS,0.383,0.425,0.508,0.933,56,209,193,35,74,10,1,4,24,1,13,19,9,3
0,Tatum Biddle,Northern Kentucky,SS,0.222,0.291,0.361,0.652,52,159,144,15,32,6,4,2,15,3,11,54,2,0
0,Taudrea Sinnie,East Carolina,LF,0.283,0.339,0.345,0.684,44,127,113,19,32,7,0,0,4,0,10,14,11,2
0,Tayla Evans,North Texas,3B,0.278,0.426,0.604,1.03,53,185,144,35,40,10,2,11,31,6,32,35,4,1
0,Taylei Williams,BYU,LF,0.394,0.442,0.646,1.088,45,144,127,40,50,13,2,5,26,0,11,7,17,1
0,Tayli Filla,FGCU,3B,0.303,0.341,0.471,0.812,47,131,119,11,36,4,2,4,13,0,7,32,6,0
0,Taylor Adams,San Diego State,1B,0.336,0.42,0.52,0.94,48,148,125,23,42,6,1,5,23,2,16,16,8,2
0,Taylor Bump,Michigan,3B,0.231,0.371,0.434,0.805,52,179,143,14,33,9,1,6,30,2,30,30,0,0
0,Taylor Cates,Kennesaw State,3B,0.389,0.433,0.847,1.28,51,179,157,40,61,15,0,19,48,2,14,23,11,2
0,Taylor Dadig,George Mason,CF,0.398,0.429,0.44,0.868,50,180,166,35,66,5,1,0,19,1,8,12,18,3
0,Taylor Davis,Western Kentucky,LF,0.397,0.447,0.436,0.883,51,181,156,42,62,4,1,0,19,2,12,6,20,5
0,Taylor Ellsworth,Arkansas,C,0.341,0.465,0.665,1.13,59,215,173,51,59,14,0,14,53,10,30,16,0,0
0,Taylor Fawcett,Rutgers,CF,0.277,0.331,0.453,0.784,50,151,137,18,38,12,0,4,26,2,10,31,4,1
0,Taylor Gauthier,Detroit,SS,0.271,0.333,0.292,0.625,33,106,96,10,26,2,0,0,1,1,8,8,4,1
0,Taylor Gindlesperger,Stanford,CF,0.341,0.377,0.481,0.858,56,201,185,33,63,11,6,1,25,1,11,20,14,3
0,Taylor Greene,North Carolina,C,0.286,0.412,0.571,0.984,51,167,133,16,38,12,1,8,32,9,21,26,0,0
0,Taylor Herschbach,Valparaiso,2B,0.27,0.328,0.325,0.654,45,140,126,21,34,5,1,0,11,1,10,19,13,0
0,Taylor Hogan,Northern Iowa,2B,0.325,0.398,0.553,0.951,42,132,114,26,37,10,2,4,23,0,14,17,7,3
0,Taylor Johnson,NC State,RF,0.218,0.333,0.462,0.796,52,145,119,25,26,2,0,9,23,6,16,46,1,2
0,Taylor Marinelli,Saint Joseph's,3B,0.241,0.338,0.361,0.699,46,155,133,16,32,7,0,3,20,3,17,35,2,0
0,Taylor Okada,Maryland,2B,0.329,0.39,0.36,0.75,52,179,161,20,53,3,1,0,22,3,13,9,8,0
0,Taylor Pack,Ohio State,C,0.231,0.34,0.385,0.724,42,112,91,11,21,3,1,3,8,2,13,10,3,0
0,Taylor Pleasants,LSU,SS,0.295,0.391,0.597,0.988,57,211,176,39,52,15,1,12,48,6,23,21,3,0
0,Taylor Rhea,Morehead State,DP,0.21,0.264,0.259,0.524,34,89,81,5,17,1,0,1,7,0,6,20,0,1
0,Taylor Roby,Louisville,P,0.261,0.382,0.592,0.975,52,191,157,27,41,7,0,15,45,4,28,39,0,0
0,Taylor Sanders,Western Kentucky,3B,0.347,0.427,0.653,1.08,50,173,144,35,50,11,0,11,54,4,19,28,5,1
0,Taylor Tonoian,Valparaiso,1B,0.167,0.205,0.226,0.431,38,89,84,10,14,5,0,0,6,1,3,12,0,0
0,Teah Thies,UC Santa Barbara,C,0.226,0.28,0.328,0.608,50,150,137,19,31,3,1,3,24,5,6,21,2,0
0,Teanna Lucio,Incarnate Word,CF,0.241,0.283,0.292,0.575,46,146,137,21,33,3,2,0,12,0,8,19,9,0
0,Tevanae Tate,Texas Southern,CF,0.327,0.459,0.701,1.16,44,134,107,28,35,5,1,11,32,3,23,29,1,1
0,Tiera Washington,Hampton,3B,0.189,0.279,0.214,0.493,55,182,159,22,30,4,0,0,8,1,19,17,5,2
0,Tierrah Williams,Texas Southern,2B,0.263,0.321,0.4,0.721,37,110,95,19,25,5,1,2,22,3,7,14,1,0
0,Tiffany Domingue,USC Upstate,2B,0.365,0.428,0.593,1.021,56,189,167,46,61,10,2,8,43,2,17,16,8,0
0,Tiffany Giese,Green Bay,CF,0.366,0.433,0.429,0.862,50,185,161,36,59,8,1,0,15,2,17,25,25,2
0,Tiffany Stevens,Akron,LF,0.223,0.258,0.295,0.553,43,125,112,6,25,3,1,1,20,4,3,24,0,0
0,Timberlyn Shurbutt,Samford,3B,0.278,0.366,0.494,0.859,53,186,162,28,45,12,1,7,41,1,22,16,5,1
0,TJ Webster,Western Kentucky,SS,0.276,0.298,0.288,0.587,51,167,156,29,43,2,0,0,9,0,5,22,20,1
0,Toni Camarillo,Bryant,SS,0.304,0.37,0.348,0.718,37,130,115,20,35,5,0,0,13,2,10,7,10,1
0,Toni Perrin,McNeese,CF,0.256,0.367,0.359,0.726,55,142,117,29,30,4,1,2,16,7,14,22,20,4
0,Tori Gilbert,Virginia,DP,0.266,0.348,0.584,0.933,54,178,154,35,41,11,1,12,27,3,18,43,10,2
0,Tori Meyer,DePaul,RF,0.339,0.391,0.539,0.93,53,179,165,35,56,12,3,5,34,6,8,37,7,0
0,Tori Mueller,UMass Lowell,3B,0.295,0.35,0.341,0.691,48,144,129,18,38,4,1,0,6,0,11,19,6,2
0,Tricia Awald,Georgia Tech,1B,0.393,0.568,0.703,1.272,56,213,145,28,57,16,1,9,43,12,52,30,1,0
0,Trinity Spear,Morehead State,CF,0.189,0.22,0.295,0.515,41,102,95,16,18,2,4,0,7,0,4,28,8,1
0,Tuli Iosefa,Norfolk State,DP,0.372,0.488,0.682,1.17,48,160,129,26,48,7,0,11,46,5,25,20,0,0
0,Tylar Vernon,Central Arkansas,C,0.193,0.276,0.336,0.612,47,137,119,19,23,3,1,4,12,1,13,38,0,0
0,Tyler Armistead,UAB,RF,0.306,0.39,0.374,0.764,49,173,147,31,45,5,1,1,11,4,18,16,7,0
0,Tyler Goldstein,UC Santa Barbara,CF,0.303,0.343,0.386,0.729,54,147,132,8,40,6,1,1,16,2,7,16,1,0
0,Tytianna Robinson,Grambling,3B,0.253,0.313,0.33,0.643,36,99,91,11,23,5,1,0,11,2,6,12,4,0
0,Val Pero,Loyola Marymount,C,0.294,0.375,0.413,0.788,45,150,126,15,37,9,0,2,29,3,14,24,0,0
0,Valerie Cagle,Clemson,P,0.308,0.371,0.584,0.955,59,206,185,34,57,10,1,13,44,2,17,39,0,1
0,Vallery Wong,Oregon,C,0.275,0.325,0.588,0.913,41,116,102,19,28,2,0,10,29,2,7,21,1,1
0,Vanessa Martin,Mount St. Mary's,CF,0.25,0.32,0.348,0.668,45,128,112,19,28,5,0,2,9,1,11,28,11,2
0,Venessa Gallegos,Florida International,2B,0.255,0.375,0.358,0.733,45,128,106,20,27,5,0,2,19,1,20,14,4,1
0,Victoria Ortiz,South Alabama,RF,0.314,0.415,0.744,1.159,43,142,121,28,38,12,2,12,33,6,15,23,3,2
0,Victoria Rodebaugh,Jacksonville,3B,0.305,0.461,0.458,0.918,45,153,118,23,36,6,0,4,20,14,20,19,3,1
0,Vivian Ponn,USF,DP,0.267,0.365,0.452,0.817,55,156,135,19,36,8,1,5,24,5,16,24,0,0
0,Willa Ferrer,Yale,1B,0.227,0.32,0.364,0.684,30,79,66,9,15,2,2,1,9,2,7,21,1,0
0,Wylie Glover,Wichita State,LF,0.276,0.322,0.419,0.741,41,116,105,26,29,6,0,3,13,1,7,15,1,0
0,Xiara Diaz,Cal Poly,2B,0.261,0.338,0.291,0.629,48,152,134,13,35,4,0,0,11,10,6,17,7,3
0,Xzarria Simmons,Howard,1B,0.295,0.394,0.324,0.718,43,129,105,25,31,3,0,0,14,1,18,13,4,1
0,Yannira Acuña,Arizona State,RF,0.43,0.562,0.852,1.415,54,202,149,63,64,19,1,14,43,20,29,18,5,0
0,Yazmine Romero,Youngstown State,CF,0.362,0.402,0.403,0.805,56,210,196,32,71,6,1,0,18,0,13,22,12,2
0,Yrral Davis,Norfolk State,RF,0.298,0.407,0.43,0.836,53,151,121,21,36,9,2,1,28,10,15,13,11,1
0,Yvonne Whaley,Pittsburgh,SS,0.344,0.387,0.42,0.807,41,143,131,21,45,4,0,2,5,0,10,11,8,2
0,Zoe Jones,Wichita State,2B,0.324,0.404,0.659,1.063,52,193,170,52,55,12,0,15,51,6,17,30,2,0
0,Zoey Keyes,Jackson State,2B,0.19,0.317,0.207,0.524,46,151,121,18,23,2,0,0,16,7,16,18,3,0
0,Alexa Schultz,San Diego State,CF,0.251,0.339,0.353,0.692,54,194,167,33,42,8,0,3,32,6,17,30,13,2
0,Alexis Lemus,Cal State Northridge,DP,0.222,0.331,0.333,0.665,51,184,153,24,34,9,1,2,21,11,14,23,0,0
0,Ami Ill,Western Illinois,CF,0.286,0.347,0.331,0.678,45,147,133,15,38,0,3,0,5,2,11,14,6,3
0,Becca Schulte,Houston,2B,0.294,0.405,0.643,1.048,53,175,143,40,42,9,1,13,45,1,27,32,9,2
0,Cammy Pereira,Clemson,2B,0.287,0.361,0.431,0.792,59,204,181,34,52,7,2,5,27,8,13,38,1,4
0,Carmyn Greenwood,Louisville,LF,0.391,0.449,0.793,1.242,51,191,169,51,66,18,7,12,52,0,18,35,6,0
0,Carson Shaner,NC State,RF,0.23,0.282,0.558,0.84,46,127,113,17,26,4,0,11,22,2,7,49,0,0
0,Casidy Chaumont,Missouri,LF,0.282,0.329,0.5,0.829,52,153,142,32,40,11,1,6,22,1,9,37,0,2
0,Chandley Garner,East Carolina,3B,0.213,0.3,0.36,0.66,51,170,150,26,32,5,1,5,21,4,15,47,8,3
0,Danielle Romanello,San Diego State,C,0.259,0.352,0.42,0.771,51,166,143,15,37,6,1,5,26,4,17,25,2,0
0,Daryn Haslam,Texas Southern,C,0.284,0.415,0.404,0.818,43,137,109,13,31,4,0,3,30,0,25,19,1,0
0,Delanie Wisz,UCLA,C,0.402,0.505,0.762,1.267,61,205,164,44,66,9,1,16,63,6,31,20,1,1
0,Desiree Bumpers,Arkansas-Pine Bluff,RF,0.217,0.255,0.272,0.527,41,100,92,12,20,3,1,0,5,0,5,23,0,0
0,Emily Estroff,FGCU,2B,0.279,0.318,0.352,0.67,46,129,122,13,34,4,1,1,12,0,7,22,1,1
0,Georgia Blair,Loyola Marymount,2B,0.37,0.446,0.593,1.038,50,161,135,20,50,12,0,6,32,2,18,26,3,0
0,Georgia Land,North Alabama,C,0.309,0.38,0.66,1.04,57,191,162,30,50,3,0,18,53,0,21,19,0,0
0,Grace Chelemen,Marshall,CF,0.296,0.34,0.387,0.727,46,157,142,24,42,8,1,1,18,0,10,20,8,0
0,Gracie Osbron,Murray State,3B,0.351,0.436,0.625,1.061,58,195,168,38,59,15,2,9,40,5,21,23,7,2
0,Hayley Busby,Oklahoma State,1B,0.24,0.319,0.384,0.703,53,142,125,17,30,3,0,5,19,1,14,22,2,1
0,Hope Hernandez,FGCU,2B,0.201,0.236,0.259,0.495,49,151,139,12,28,6,1,0,12,1,6,11,4,1
0,Justene Molina,UCF,2B,0.284,0.406,0.426,0.831,59,174,141,30,40,7,2,3,28,2,27,14,8,2
0,Kassidy Krupit,South Carolina,1B,0.243,0.331,0.272,0.602,47,118,103,5,25,3,0,0,11,5,9,22,0,0
0,Kayla Boseman,James Madison,DP,0.253,0.394,0.518,0.912,40,104,83,17,21,1,0,7,16,7,13,23,2,0
0,Kelsey Brown,Virginia Tech,LF,0.295,0.323,0.393,0.716,47,127,122,21,36,1,4,1,12,1,4,10,13,3
0,Kennedi Sorensen,Cal State Northridge,C,0.221,0.344,0.37,0.714,54,183,154,11,34,6,1,5,28,9,20,31,1,0
0,Kennedy Johnson,UL Monroe,1B,0.342,0.406,0.514,0.92,51,165,146,23,50,14,1,3,31,6,11,16,9,1
0,Kylie George,Texas State,RF,0.311,0.383,0.341,0.723,51,151,132,28,41,4,0,0,10,0,16,28,14,3
0,Kylie Norwood,Tulsa,1B,0.31,0.394,0.449,0.844,49,180,158,24,49,11,1,3,20,3,19,25,2,1
0,Kyra Snyder,Long Beach State,1B,0.294,0.358,0.346,0.703,48,152,136,15,40,4,0,1,18,3,11,29,0,0
0,Love Drumgole,Albany,SS,0.281,0.367,0.333,0.7,40,110,96,17,27,2,0,1,12,2,11,25,12,2
0,MacKenzie Meech,Michigan State,LF,0.243,0.292,0.36,0.652,49,122,111,11,27,10,0,1,12,0,8,13,2,1
0,Madison Carr,Utah Valley,CF,0.453,0.484,0.464,0.948,51,200,181,48,82,2,0,0,13,1,10,18,27,1
0,Makinzy Herzog,Texas A&M,DP,0.248,0.341,0.395,0.736,56,182,157,28,39,8,0,5,31,0,23,34,11,1
0,MeKenzie Saban,Saint Francis,3B,0.427,0.495,0.667,1.162,55,202,171,44,73,23,3,4,29,4,23,10,10,4
0,Morgan Kummer,Wisconsin,LF,0.18,0.27,0.303,0.573,43,101,89,17,16,5,0,2,11,2,9,28,8,0
0,Mya Felder,Nebraska,1B,0.373,0.407,0.503,0.91,50,173,161,24,60,9,0,4,37,0,10,15,1,0
0,Paola Villegas,Northern Colorado,1B,0.267,0.386,0.476,0.862,46,135,105,20,28,8,1,4,21,10,11,13,0,1
0,Penelope Russ,Wagner,C,0.284,0.346,0.336,0.683,43,131,116,6,33,6,0,0,7,2,9,14,0,0
0,Rock Benavides,Houston,SS,0.252,0.406,0.328,0.734,55,160,119,21,30,4,1,1,12,13,20,15,4,2
0,Rylee Keith,Tulsa,C,0.202,0.292,0.325,0.617,48,130,114,14,23,3,1,3,14,3,12,32,0,0
0,Saige Pye,Marshall,DP,0.366,0.452,0.795,1.247,53,188,161,40,59,9,0,20,51,5,21,25,0,0
